鴯	eren · 而 灬
䌺	ereu · 
餌	ereu · 全字头 三
鮞	erge · ⺈ 而
洏	erke · ⺡ 而
粫	erle · 米 而
胹	erle · 月 而
唲	erok · 口 儿
峏	erpe · 山 而
厼	erpf · 厶 八
児	erpk · 2 儿
䋩	errk · 
䋙	erru · 
䎠	erue · 
衈	eruu · 3 三
栭	erwe · 木 而
樲	erwf · 木 八
栮	erwu · 木 三
侕	erxe · 亻 而
䎟	erye · 
㛅	eryu · 
嬭	eryy · 女 乂
薾	erzy · ⺾ 乂
罰	faai · ⺫ ⺉
罸	faak · ⺫ 寸
琺	faap · 王 厶
髪	fadl · 1 又
鍅	faep · 全字头 厶
䂲	fagt · 
浌	faka · ⺡ 戈
汎	fakh · ⺡ 4
沷	fakh · ⺡ 4
灋	fakp · ⺡ 厶
笩	fana · 竹头 弋
㕹	faoh · 
閥	fapa · 2 戈
醱	fapl · 西 又
彂	fapx · 2 大
発	fark · 5 5
瞂	fauh · 3 4
橃	fawl · 木 又
傠	faxk · 亻 寸
姂	fayh · 女 4
藅	fazi · ⺾ ⺉
蕟	fazl · ⺾ 又
隫	ffbf · 阝 八
竕	ffbi · 立 刀
豶	ffdf · 1 八
轒	ffdf · 1 八
黂	ffdf · 麻 八
饙	ffef · 全字头 八
鈖	ffei · 全字头 刀
錀	ffej · 全字头 扁字心
餴	ffep · 全字头 2
兺	fffa · 八 匕
㱵	ffff · 
羵	ffff · 丷 八
蚠	ffff · 八 虫
朆	fffi · 丷 勿
羒	fffi · 丷 刀
蚡	fffi · 虫 刀
弅	fffp · 八 2
墳	ffgf · 土 八
鱝	ffgf · ⺈ 八
魵	ffgi · ⺈ 刀
坆	ffgj · 土 攵
濆	ffkf · ⺡ 八
糞	fflf · 米 八
膹	fflf · 月 八
㥹	ffln · 
憤	ffnf · 忄 八
㤋	ffni · 
㖹	ffoa · 
噴	ffof · 口 八
哛	ffoi · 口 刀
肦	ffoi · ⺆ 刀
黺	ffpi · 2 刀
紛	ffri · 5 刀
兝	ffsi · 十 刀
鼖	ffsl · 十 又
䴅	ffsn · 
馩	ffuf · 3 八
秎	ffui · 3 刀
躮	ffui · 3 刀
馚	ffui · 3 刀
䩿	ffvf · 
橨	ffwf · 木 八
枌	ffwi · 木 刀
梤	ffwi · 木 刀
㷊	ffwn · 
燓	ffwt · 木 火
僨	ffxf · 亻 八
奮	ffxw · 大 田
幩	ffyf · 巾 八
帉	ffyi · 巾 刀
雰	ffyi · 雨头 刀
蕡	ffzf · ⺾ 八
蒶	ffzi · ⺾ 刀
琒	fgaa · 王 丰
諷	fgcf · 言 虫
鋒	fgea · 全字头 丰
鎽	fgea · 全字头 丰
鏠	fgeq · 全字头 辶
馮	fgfn · 冫 灬
犎	fggb · 土 牛
堸	fggf · 土 虫
䟪	fggh · 
㜂	fggy · 
寷	fgid · 宀 1
風	fgif · 风省 虫
鳯	fgin · 风省 灬
鳳	fgin · 风省 灬
甮	fgip · 勿 十
凮	fgis · 风省 白
夆	fgja · 夂 丰
捀	fgja · ⺘ 丰
蠭	fgjf · 夂 虫
摓	fgjq · ⺘ 辶
灃	fgkd · ⺡ 1
渢	fgkf · ⺡ 虫
湗	fgkk · ⺡ 寸
㵯	fgkn · 
溄	fgkp · ⺡ 十
肨	fgla · 月 丰
鵬	fgln · 月 灬
瘋	fgmf · 疒 虫
篈	fgnk · 竹头 寸
鄷	fgpb · 日 阝
㠦	fgpd · 
豊	fgpd · 日 1
豐	fgpd · 山 1
闏	fgpf · 2 虫
綘	fgra · 5 丰
盽	fgsa · 目 丰
麷	fgsd · 十 1
賵	fgss · 目 目
艂	fgta · 舟 丰
煈	fgtf · 火 虫
碸	fgtf · 石 虫
焨	fgtl · 火 青字底
舽	fgtp · 舟 2
鴌	fgun · 二 灬
䩼	fgvq · 
桻	fgwa · 木 丰
楓	fgwf · 木 虫
檒	fgwf · 木 虫
仹	fgxa · 亻 丰
㒥	fgxd · 
僼	fgxd · 亻 1
偑	fgxf · 亻 虫
㐽	fgxy · 
妦	fgya · 女 丰
霻	fgyd · 雨头 1
靊	fgyd · 雨头 1
㡝	fgyq · 
莑	fgza · ⺾ 丰
蘴	fgzd · ⺾ 1
飌	fgzf · ⺾ 虫
㯐	fhbw · 
訪	fhcf · 言 方
髣	fhdf · 1 方
鈁	fhef · 全字头 方
錺	fhef · 全字头 方
旊	fhfh · 方 4
瓬	fhfh · 方 4
鴋	fhfn · 方 灬
䢍	fhfq · 
趽	fhgf · 足旁 方
魴	fhgf · ⺈ 方
鰟	fhgf · ⺈ 方
淓	fhkf · ⺡ 方
鶭	fhrn · 5 灬
䲱	fhuf · 
昘	fhvf · 日 方
㑂	fhxe · 
倣	fhxj · 亻 攵
犿	fjbh · ⺨ 4
訉	fjch · 言 4
颿	fjdf · 1 虫
䭵	fjdh · 
軓	fjdh · 1 4
匥	fjdr · 1 2
䮳	fjdw · 
轓	fjdw · 1 田
䌓	fjef · 
緐	fjef · 卧人 八
釩	fjeh · 全字头 4
飰	fjeh · 全字头 4
飯	fjel · 全字头 又
㶗	fjeo · 
瀪	fjeo · 卧人 水
鐇	fjew · 全字头 田
㼝	fjfh · 
旙	fjfw · 方 田
旛	fjfw · 方 田
羳	fjfw · 丷 田
鱕	fjgw · ⺈ 田
鷭	fjhn · 釆 灬
飜	fjhp · 釆 2
勫	fjhu · 釆 力
払	fjjp · ⺘ 厶
䀀	fjka · 
盕	fjka · ⺡ 皿
瀿	fjkf · ⺡ 八
㴀	fjkh · 
滼	fjkh · ⺡ 4
籵	fjls · 米 十
䐪	fjlu · 
畨	fjlw · 米 田
膰	fjlw · 月 田
㽹	fjml · 
忛	fjnh · 忄 4
㤆	fjnl · 
笲	fjnp · 竹头 2
䉊	fjns · 
笵	fjnt · 竹头 ⺋
䉒	fjnw · 
憣	fjnw · 忄 田
䪤	fjpw · 
䪛	fjrw · 
繙	fjrw · 5 田
販	fjsl · 目 又
煩	fjtf · 火 八
舤	fjth · 舟 4
舧	fjth · 舟 4
舩	fjtp · 舟 厶
凢	fjui · 3 几
奿	fjuy · 3 女
鐢	fjwd · 木 1
䫶	fjwf · 
蠜	fjwf · 木 虫
杋	fjwh · 木 4
柉	fjwh · 木 4
礬	fjwt · 木 石
棥	fjww · 木 木
橎	fjww · 木 田
嬎	fjyg · 女 龶
婏	fjyh · 女 4
㠶	fjyi · 
嬏	fjyw · 女 田
薠	fjzf · ⺾ 八
䒦	fjzh · 
䕰	fjzw · 
仏	foxp · 亻 厶
仸	foxx · 亻 大
罦	fuaa · ⺫ 子
璷	fuaj · 王 攵
䍖	fuat · 
玸	fuat · 王 巳
䧞	fubn · 
竎	fubp · 立 2
陚	fubr · 阝 止
詂	fucw · 言 付
諨	fucw · 言 田
盙	fuda · 1 皿
郙	fudb · 1 阝
䡍	fude · 
䝾	fudf · 
旉	fudf · 1 方
䩉	fudh · 
䯱	fudh · 
翇	fudh · 习 4
豧	fudh · 1 4
輔	fudh · 1 4
鬴	fudh · 1 4
䎔	fudk · 
懯	fudn · 1 心
髴	fudp · 1 2
乶	fudr · 1 5
䭮	fuds · 
㽬	fudw · 
䮛	fudw · 
軵	fudw · 1 付
輻	fudw · 1 田
駙	fudw · 1 付
䭸	fudy · 
邞	fueb · 夫 阝
鈇	fuee · 全字头 夫
鍑	fuej · 全字头 夂
鳺	fuen · 夫 灬
鉘	fuep · 全字头 2
䌿	fuew · 
鉜	fuew · 全字头 付
鍢	fuew · 全字头 田
釡	fufd · 八 1
蝜	fuff · 虫 八
冹	fufh · 冫 4
蜅	fufh · 虫 4
䗄	fufp · 
蚹	fufw · 虫 付
蚥	fufy · 虫 乂
䱐	fuga · 
垘	fugb · 土 犬
鮲	fugb · ⺈ 犬
負	fugf · ⺈ 八
㙏	fugj · 
鰒	fugj · ⺈ 夂
鮄	fugp · ⺈ 2
坿	fugw · 土 付
鮒	fugw · ⺈ 付
䃿	fuhe · 
衭	fuhe · ⻂ 夫
襥	fuhe · ⻂ 夫
復	fuhj · 彳 夂
禣	fuhk · ⺭ 寸
䳕	fuhn · 
彿	fuhp · 彳 2
㲗	fuhr · 
祔	fuhw · ⺭ 付
袝	fuhw · ⻂ 付
褔	fuhw · ⻂ 田
䘠	fuhy · 
颫	fuie · 风省 夫
㚆	fuij · 
冨	fuiw · 冖 田
捊	fuja · ⺘ 子
㩤	fujj · 
撨	fujn · ⺘ 灬
撫	fujn · ⺘ 灬
沕	fuki · ⺡ 勿
澓	fukj · ⺡ 夂
泭	fukw · ⺡ 付
㜑	fuky · 
粰	fula · 米 子
糐	fulk · 米 寸
鵩	fuln · 月 灬
胕	fulw · 月 付
癁	fumj · 疒 夂
㾈	fumw · 
筟	funa · 竹头 子
箙	funl · 竹头 又
笰	funp · 竹头 2
㤔	funw · 
哹	fuoa · 口 子
嘸	fuon · 口 灬
咈	fuop · 口 2
㟊	fupa · 
酻	fupa · 西 子
覄	fupb · 覀 犬
酜	fupe · 西 夫
䫍	fupf · 
㠅	fupj · 
膚	fupl · 2 青字底
䦣	fupo · 
岪	fupp · 山 2
虙	fupu · 2 八
䞯	fuqa · 
䞜	fuqh · 
䞤	fuqi · 
鳆	fuqj · 鱼 夂
䞸	fuqo · 
䞞	fuqp · 
綍	fura · 5 子
綒	fura · 5 子
絥	furb · 5 犬
㕊	furh · 
紱	furh · 5 4
韍	furh · 5 4
刜	furi · 5 ⺉
㪄	furj · 
緮	furj · 5 夂
䪙	furk · 
縛	furk · 5 寸
䌗	furn · 
䋨	furo · 
紼	furp · 5 2
焤	furt · 广 火
䋹	furw · 
弣	furw · 5 付
紨	furw · 5 付
䴸	fusa · 
麩	fuse · 十 夫
麱	fush · 十 4
㬼	fusj · 
賻	fusk · 目 寸
麬	fusl · 十 又
賦	fusr · 目 止
烰	futa · 火 子
艀	futa · 舟 子
炥	futp · 火 2
砩	futp · 石 2
㷆	futs · 
䂤	futw · 
䑧	futw · 
䒄	futw · 
䒇	futw · 
䄮	fuue · 
䘀	fuuf · 
䫝	fuuf · 
蛗	fuuf · 3 虫
鳧	fuui · 3 几
鳬	fuui · 3 几
稪	fuuj · 3 夂
鴔	fuun · 3 灬
峊	fuup · 3 山
䠵	fuuw · 
甶	fuuw · 3 田
栿	fuwb · 木 犬
枎	fuwe · 木 夫
畉	fuwe · 田 夫
㭪	fuwh · 
椱	fuwj · 木 夂
䵾	fuwl · 
棴	fuwl · 木 又
怤	fuwn · 付 心
柫	fuwp · 木 2
柎	fuww · 木 付
椨	fuww · 木 付
姇	fuwy · 付 女
伕	fuxe · 亻 夫
偩	fuxf · 亻 八
俌	fuxh · 亻 4
俛	fuxk · 亻 儿
㚕	fuxp · 
䨗	fuya · 
娐	fuya · 女 子
邚	fuyb · 女 阝
妋	fuye · 女 夫
媍	fuyf · 女 八
嬔	fuyg · 女 龶
䨱	fuyj · 
婦	fuyy · 女 巾
荴	fuze · ⺾ 夫
蕧	fuzj · ⺾ 夂
䓏	fuzo · 
䓵	fuzo · 
荂	fuzr · ⺾ 5
蓲	fuzr · ⺾ 口
萉	fuzt · ⺾ 巴
䔰	fuzw · 
䕎	fuzw · 
葍	fuzw · ⺾ 田
陫	fwbu · 阝 三
䛍	fwcp · 
誹	fwcu · 言 三
䰁	fwdo · 
騛	fwdp · 1 2
騑	fwdu · 1 三
鐨	fwef · 全字头 八
䤵	fweu · 
䠊	fwgu · 
鯡	fwgu · ⺈ 三
渄	fwku · ⺡ 三
蜰	fwlf · 月 虫
胏	fwlu · 月 3
癈	fwml · 疒 又
䉬	fwnl · 
㥱	fwnr · 
濷	fwoe · 水 入
胐	fwop · ⺆ 山
㹃	fwpb · 
猆	fwpb · 北字旁 犬
餥	fwph · 北字旁 4
䩁	fwpr · 
靟	fwpr · 北字旁 七
䨽	fwpt · 
奜	fwpx · 北字旁 大
婓	fwpy · 北字旁 女
屝	fwqu · 尸 三
廃	fwrk · 广 5
廢	fwrl · 广 又
飛	fwrp · 5 2
飝	fwrp · 5 2
䨾	fwru · 
厞	fwru · 厂 三
緋	fwru · 5 三
鼣	fwsb · 臼 犬
馡	fwuu · 3 三
曊	fwvf · 日 八
昲	fwvp · 日 2
櫠	fwwl · 木 又
柹	fwwu · 木 3
靅	fwyf · 雨头 八
婔	fwyu · 女 三
䕠	fwzl · 
蕜	fwzn · ⺾ 心
䕁	fwzw · 
鴀	fzdn · 1 灬
缻	fzeh · 卧人 4
缹	fzen · 卧人 灬
裦	fzih · 亠 4
雬	fzyw · 雨头 木
軋	gadr · 1 5
釓	gaer · 全字头 5
錷	gaer · 全字头 5
嘠	gaoa · 口 戈
魀	gasp · 鬼 2
夾	gaxe · 大 人
吿	gcbo · 牛 口
獋	gcbs · ⺨ 十
勂	gcbu · ⺧ 力
櫜	gcdw · 1 木
餻	gcen · 全字头 灬
鋯	gceo · 全字头 口
鎬	gceo · 全字头 口
羙	gcft · 丷 火
祰	gcho · ⺭ 口
禞	gcho · ⺭ 口
髙	gcio · 亠 口
槀	gciw · 亠 木
稁	gciw · 亠 木
稾	gciw · 亠 木
滜	gcks · ⺡ 十
韟	gcrs · 5 十
鷎	gcsn · 白 灬
鷱	gcsn · 自 灬
皐	gcss · 白 十
臯	gcss · 自 十
㚖	gcsx · 
䆁	gcus · 
檺	gcwh · 木 4
槹	gcws · 木 十
橰	gcws · 木 十
夰	gcxp · 大 2
菒	gczw · ⺾ 木
藳	gczw · ⺾ 木
該	gdce · 言 人
豥	gdde · 1 人
鈣	gder · 全字头 5
郂	gdib · 亠 阝
賌	gdif · 亠 八
摡	gdjk · ⺘ 儿
漑	gdkk · ⺡ 儿
峐	gdpe · 山 人
乢	gdpr · 山 5
䀭	gdse · 
賅	gdse · 目 人
槩	gdsw · ⺕ 木
䪱	gdtf · 
匄	gdur · 3 5
畡	gdwe · 田 人
槪	gdwk · 木 儿
杚	gdwr · 木 5
葢	gdza · ⺾ 皿
㦴	geao · 
戓	geao · 戈 口
牱	gebj · 牜 可
䧄	gebo · 
犵	gebr · ⺨ 5
獦	gebr · ⺨ 5
謌	gecj · 言 可
詥	geco · 言 口
諽	gecs · 言 十
䰛	gedh · 
臵	gedo · 1 口
轕	gedr · 1 5
騔	gedr · 1 5
鞷	geds · 1 十
鎑	geea · 全字头 皿
頜	geef · 全字头 八
鎶	geej · 全字头 可
鴿	geen · 全字头 灬
鉻	geeo · 全字头 口
鎘	geep · 全字头 2
䬣	geer · 
蛒	gefo · 虫 口
䪺	gegf · 
魺	gegj · ⺈ 可
觡	gego · ⺈ 口
鮥	gego · ⺈ 口
鮯	gego · ⺈ 口
裓	gehp · ⻂ 2
戨	geja · 可 戈
敋	gejj · 夂 攵
鵅	gejn · 夂 灬
挌	gejo · ⺘ 口
擱	gejo · ⺘ 口
㪾	gejp · 
扢	gejr · ⺘ 5
滒	gekj · ⺡ 可
肐	gelr · 月 5
臈	gelr · 月 5
䐙	gels · 
箇	geno · 竹头 口
愅	gens · 忄 十
㖵	geof · 
嗰	geoo · 口 口
吤	geop · 口 2
㗆	geos · 
䣬	gepa · 
閤	gepo · 2 口
閘	gepp · 2 2
彁	gerj · 5 可
呄	gero · 5 口
韐	gero · 5 口
韚	gers · 5 十
鴚	geuj · 3 可
㤎	geun · 
鴐	geun · 力 灬
匌	geuo · 3 口
秴	geuo · 3 口
䩡	geve · 
䪂	gevf · 
鞈	gevo · 廿 口
㭘	gewo · 
櫊	gewo · 木 口
槅	gewp · 木 2
佫	gexo · 亻 口
䨣	geys · 
䔅	gezj · 
茖	gezo · ⺾ 口
亙	gfdk · 1 ⺡
搄	gfjd · ⺘ 1
䫀	gfsf · 
㮓	gfwk · 
㹹	ggbe · 
郠	ggdb · 1 阝
頸	ggdf · 1 八
刯	ggdi · 1 ⺉
㪅	ggdl · 
䎴	ggdp · 
羮	ggff · 丷 夫
䱎	gggd · 
䱴	gggd · 
䱍	gggk · 
䱭	gggk · 
堩	gggk · 土 ⺡
鯁	gggy · ⺈ 乂
絙	ggrd · 5 1
縆	ggrd · 5 1
賡	ggrf · 广 八
䋁	ggri · 
絚	ggrk · 5 ⺡
緪	ggrk · 5 ⺡
䌄	ggrl · 
鶊	ggrn · 广 灬
椩	ggwe · 木 夫
菮	ggze · ⺾ 夫
阬	ghbi · 阝 几
犅	ghbp · 牜 山
戇	ghcn · 立 心
罁	ghep · 卧人 山
鋼	ghep · 全字头 山
鎠	gher · 全字头 止
堈	ghgp · 土 山
頏	ghif · 亠 八
掆	ghjp · ⺘ 山
剛	ghoi · 冂 ⺉
岡	ghop · 冂 山
䴚	ghpi · 
㟠	ghpp · 
崗	ghpp · 山 山
㟵	ghpr · 
罓	ghpy · 2 乂
碙	ghtp · 石 山
焹	ghtr · 火 5
槓	ghwf · 木 八
㽘	ghwi · 
棡	ghwp · 木 山
䤗	gjcd · 
贑	gjcf · 立 八
諴	gjch · 言 口
䯎	gjcs · 
詌	gjcv · 言 甘
尶	gjda · 1 皿
㓧	gjei · 
釬	gjes · 全字头 干
錎	gjes · 全字头 臼
飦	gjes · 全字头 干
豃	gjfj · 八 攵
鰔	gjgh · ⺈ 口
鱤	gjgn · ⺈ 心
灨	gjkf · ⺡ 八
漧	gjkr · ⺡ 5
粓	gjlv · 米 甘
篢	gjnf · 竹头 八
笴	gjnj · 竹头 可
䵟	gjns · 
忓	gjns · 忄 干
筸	gjns · 竹头 干
簳	gjns · 竹头 干
㤌	gjnv · 
䇞	gjnv · 
趕	gjqs · 走 干
䊻	gjre · 
皯	gjrs · 5 干
紺	gjrv · 5 甘
㿻	gjsa · 
尷	gjsa · 左字框 皿
倝	gjse · 十 人
尲	gjsf · 左字框 八
魐	gjsf · 鬼 八
攼	gjsj · 干 攵
鳱	gjsn · 干 灬
迀	gjsq · 干 辶
乹	gjsr · 十 5
亁	gjsr · 十 5
盰	gjss · 目 干
榦	gjsw · 十 木
䃭	gjtn · 
稈	gjus · 3 干
䲺	gjvn · 
桿	gjws · 木 干
檊	gjws · 木 干
佄	gjxv · 亻 甘
芉	gjzs · ⺾ 干
㧔	gkjh · 
恠	gkng · 忄 土
叏	gkrl · 5 又
䂷	gkta · 
柺	gkwu · 木 力
獷	glbf · ⺨ 八
㤮	glbn · 
撗	gljf · ⺘ 八
挄	gljk · ⺘ 儿
臩	glrp · 5 2
臦	glrr · 5 5
炛	glta · 火 化字边
烡	gltf · 火 八
硄	gltk · 石 儿
炗	glvt · 廿 火
炚	glvt · 日 火
櫎	glwf · 木 八
欟	glwk · 木 儿
俇	glxa · 亻 王
僙	glxf · 亻 八
黆	glzk · ⺾ 儿
聝	godd · 1 1
輠	godw · 1 木
鈛	goea · 全字头 戈
鐹	goeq · 全字头 辶
錁	goew · 全字头 木
餜	goew · 全字头 木
䤋	gofd · 
蟈	gofd · 虫 1
蝸	gofo · 虫 口
墎	gogb · 土 阝
堝	gogo · 土 口
䬎	goid · 
㳀	goka · 
漍	gokd · ⺡ 1
㶁	goki · 
渦	goko · ⺡ 口
㳡	gokq · 
濄	gokq · ⺡ 辶
淉	gokw · ⺡ 木
膕	gold · 月 1
瘑	gomo · 疒 口
囯	gona · 囗 王
國	gond · 囗 1
慖	gond · 忄 1
簂	gond · 竹头 1
圀	gonf · 囗 方
囶	gong · 囗 土
囻	gonr · 囗 5
惈	gonw · 忄 木
啯	gooa · 口 玉
㗥	goob · 
㖪	good · 
嘓	good · 口 1
㗻	gooq · 
咼	gopo · 2 口
彍	gorf · 5 八
綶	gorw · 5 木
矌	gosf · 目 八
褁	govh · 日 4
槨	gowb · 木 阝
幗	goyd · 巾 1
蔮	gozd · ⺾ 1
輨	grdd · 1 1
鑵	grea · 全字头 龶
舘	gred · 全字头 1
錧	gred · 全字头 1
館	gred · 全字头 1
罆	gref · 卧人 八
鏆	gref · 全字头 八
䤽	greh · 
観	grek · 卧人 儿
䗆	grfd · 
䗰	grff · 
鱹	grga · ⺈ 龶
䲘	grgd · 
躀	grgf · 足旁 八
䚪	grgh · 
鰥	grgh · ⺈ 4
鱞	grgh · ⺈ 4
䙮	grha · 
䘾	grhd · 
䙛	grhh · 
窤	gria · 宀 匕
悹	grin · 宀 心
䝺	grjf · 
摜	grjf · ⺘ 八
潅	grka · ⺡ 龶
淪	grkj · ⺡ 扁字心
㴦	grko · 
覌	grlk · 又 儿
瘝	grmh · 疒 4
癏	grmh · 疒 4
懽	grna · 忄 龶
悺	grnd · 忄 1
慣	grnf · 忄 八
泴	groa · 水 皿
闗	grpn · 2 灬
関	grpx · 2 大
䌯	grra · 
丱	grrd · 5 1
貫	grrf · 5 八
遦	grrq · 5 辶
矔	grsa · 目 龶
礶	grta · 石 龶
䪀	grvn · 
權	grwa · 木 龶
樌	grwf · 木 八
櫬	grwk · 木 儿
雚	grza · ⺾ 龶
鸛	grzn · ⺾ 灬
䍔	gsap · 
龔	gsbf · 立 八
輁	gsdf · 1 八
髸	gsdf · 1 八
羾	gsdp · 习 工
鑛	gsef · 全字头 八
銾	gseo · 全字头 水
㓋	gsff · 
䲲	gsfn · 
䱋	gsgf · 
觵	gsgf · ⺈ 八
塨	gsgh · 土 横两点
䰸	gsgp · 
魟	gsgp · ⺈ 工
宮	gsin · 宀 囗
䐵	gslf · 
䇨	gsnp · 
嗊	gsof · 口 八
貢	gspf · 工 八
㼦	gsph · 
㓚	gspi · 
慐	gspn · 工 心
㧬	gspp · 
䡗	gsps · 
鞏	gsps · 工 十
䂬	gspt · 
紅	gsrp · 5 工
糼	gsru · 5 力
熕	gstf · 火 八
碽	gstf · 石 八
礦	gstf · 石 八
䂵	gstm · 
匔	gsuo · 3 口
躳	gsuo · 3 口
匑	gsur · 3 5
栱	gswf · 木 八
杛	gswr · 木 5
莻	gsza · ⺾ 匕
䔈	gszf · 
䳍	gszn · 
拲	gszp · ⺾ 2
㭟	gszw · 
罛	guah · ⺫ 横两点
䍛	guao · 
鵠	gubn · ⺧ 灬
鶻	gucn · 骨 灬
詁	guco · 言 口
盬	guda · 1 皿
䮩	gudc · 
軱	gudh · 1 横两点
軲	gudo · 1 口
餶	guec · 全字头 骨
鈲	gueh · 全字头 横两点
鈷	gueo · 全字头 口
錮	gueo · 全字头 口
蠱	gufa · 虫 皿
蛌	gufh · 虫 横两点
凅	gufo · 冫 口
逧	gufq · 八 辶
䐨	gugl · 
皷	gugl · 士 又
皼	gugl · 士 又
穀	gugl · 士 又
糓	gugl · 士 又
轂	gugl · 士 又
鼔	gugl · 士 又
鮕	gugo · ⺈ 口
鯝	gugo · ⺈ 口
䡰	gugs · 
㯏	gugw · 
䅽	gugw · 
䀜	guis · 
泒	gukh · ⺡ 横两点
濲	gukl · ⺡ 又
淈	gukp · ⺡ 山
脵	gule · 月 大
䐻	guls · 
㾶	gumc · 
愲	gunc · 忄 骨
䉉	gunh · 
笟	gunh · 竹头 横两点
箛	gunh · 竹头 横两点
䇢	guno · 
篐	gunr · 竹头 巾
嗗	guoc · 口 骨
唂	guoo · 口 口
唃	guop · 口 十
啒	guop · 口 山
䜼	gupd · 
賈	gupf · 覀 八
崓	gupo · 山 口
顧	guqf · 户 八
縎	gurc · 5 骨
㚉	gurf · 
夃	gurl · 5 又
䶜	guro · 
䀇	gusa · 
尳	gusc · 左字框 骨
怘	gusn · 十 心
鴣	gusn · 十 灬
䀦	guso · 
䀰	guso · 
䵻	guss · 
榾	guwc · 木 骨
柧	guwh · 木 横两点
棝	guwo · 木 口
橭	guws · 木 干
僱	guxa · 亻 龶
傦	guxc · 亻 骨
嫴	guys · 女 干
苽	guzh · ⺾ 横两点
薣	guzl · ⺾ 又
䓢	guzo · 
璝	gvaf · 王 八
瓌	gvah · 王 4
猤	gvbe · ⺨ 大
攱	gvbl · 立 又
陒	gvbt · 阝 ⺋
䯣	gvcf · 
詭	gvct · 言 ⺋
䮹	gvdh · 
㔳	gvdr · 
匭	gvdr · 1 5
匱	gvdr · 1 八
騩	gvds · 1 鬼
鐀	gvef · 全字头 八
劊	gvei · 全字头 ⺉
規	gvek · 夫 儿
鬹	gvep · 夫 2
䤥	gvet · 
椝	gvew · 夫 木
槼	gvew · 夫 木
貴	gvff · 贵字头 八
蟡	gvfn · 虫 灬
螝	gvfs · 虫 鬼
䍯	gvft · 
蛫	gvft · 虫 ⺋
䣀	gvgb · 
㰪	gvge · 
亀	gvge · ⺈ 电
鱖	gvge · ⺈ 人
鮭	gvgg · ⺈ 土
䠩	gvgh · 
鱥	gvgh · ⺈ 3
䲅	gvgk · 
㩻	gvgl · 
㪈	gvgl · 
䳏	gvgn · 
䟸	gvgp · 
㙺	gvgr · 
垝	gvgt · 土 ⺋
觤	gvgt · ⺈ ⺋
郌	gvgt · 土 巴
趹	gvgx · 足旁 大
袿	gvhg · ⻂ 土
祪	gvht · ⺭ ⺋
禬	gvhv · ⺭ 日
襘	gvhv · ⻂ 日
窐	gvig · 宀 土
撌	gvjf · ⺘ 八
㨳	gvjj · 
摫	gvjk · ⺘ 儿
湀	gvke · ⺡ 大
溎	gvkg · ⺡ 土
潙	gvkn · ⺡ 灬
䈐	gvnt · 
恑	gvnt · 忄 ⺋
䤆	gvpe · 
嶡	gvpe · 山 人
閨	gvpg · 2 土
巂	gvpo · 山 口
帰	gvpy · 2 巾
䞨	gvqg · 
赽	gvqx · 走 大
劌	gvri · 止 ⺉
庪	gvrl · 广 又
鴂	gvrn · 5 灬
厬	gvro · 厂 口
䌆	gvrs · 
繪	gvrv · 5 日
䝿	gvsf · 
瞶	gvsf · 目 八
瞡	gvsk · 目 儿
䐴	gvsl · 
䞈	gvsn · 
䁛	gvss · 
昋	gvuv · 二 日
鞼	gvvf · 廿 八
椢	gvwa · 木 玉
槶	gvwd · 木 1
櫷	gvwd · 木 乂
櫰	gvwh · 木 4
槣	gvwj · 木 可
槻	gvwk · 木 儿
朹	gvwr · 木 5
櫃	gvwr · 木 八
佹	gvxt · 亻 ⺋
媯	gvyn · 女 灬
嬀	gvyn · 女 灬
蓕	gvzg · ⺾ 土
蘬	gvzy · ⺾ 巾
詿	gxcg · 言 土
諣	gxco · 言 口
騧	gxdo · 1 口
銛	gxeo · 全字头 口
銽	gxeo · 全字头 口
踻	gxgo · 足旁 口
颳	gxio · 风省 口
㧓	gxjh · 
掛	gxjh · ⺘ 4
捖	gxjk · ⺘ 儿
䏦	gxlo · 
叧	gxoi · 口 刀
歄	gxpe · 2 人
䫚	gxpf · 
剮	gxpi · 2 ⺉
劀	gxpi · 龴 ⺉
冎	gxpo · 2 冂
緺	gxro · 5 口
鴰	gxsn · 千 灬
煱	gxto · 火 口
䯄	gxze · 
謴	gycf · 言 八
輥	gyda · 1 匕
䎾	gydj · 
鯀	gygf · ⺈ 八
鮌	gygp · ⺈ 厶
袞	gyih · 亠 4
滾	gykh · ⺡ 4
渾	gyks · ⺡ 十
惃	gyna · 忄 匕
緷	gyrs · 5 十
睴	gyss · 目 十
蔉	gyzh · ⺾ 4
㺃	gzbi · 
詬	gzco · 言 口
冓	gzdg · 二 里无日
軥	gzdi · 1 句
覯	gzdk · 二 儿
鈎	gzep · 全字头 厶
蚼	gzfi · 虫 句
坸	gzgi · 土 句
耈	gzgi · 土 句
鮈	gzgi · ⺈ 句
㝅	gzgl · 
㨌	gzgl · 
耉	gzgo · 土 口
撀	gzgp · 士 2
褠	gzhg · ⻂ 里无日
㝤	gzig · 
鴝	gzin · 句 灬
䵶	gzis · 
痀	gzmi · 疒 句
簼	gzng · 竹头 里无日
㗕	gzog · 
韝	gzrg · 5 里无日
䝭	gzsi · 
煹	gztg · 火 里无日
䑦	gzti · 
豿	gzui · 3 句
構	gzwg · 木 里无日
㽛	gzwi · 
傋	gzxg · 亻 里无日
㡚	gzyg · 
茩	gzzo · ⺾ 口
蝦	hafl · 虫 又
䧫	hcbh · 
竓	hcbr · 立 七
